transaction_date,outlet,meal_name,covers,unit_price_taka,gross_revenue_taka,day_name,week_number,month,day_idx
26/02/2023,Star Kabab - Purana Paltan,Chicken Boti,62,200,12400,Sunday,8,Feb-2023,786
27/02/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,35,320,11200,Monday,9,Feb-2023,787
27/02/2023,Star Kabab - Purana Paltan,Chicken Tikka,55,250,13750,Monday,9,Feb-2023,787
27/02/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,25,480,12000,Monday,9,Feb-2023,787
27/02/2023,Star Kabab - Purana Paltan,Kabab Roll,40,150,6000,Monday,9,Feb-2023,787
27/02/2023,Star Kabab - Purana Paltan,Chicken Boti,60,200,12000,Monday,9,Feb-2023,787
28/02/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,46,320,14720,Tuesday,9,Feb-2023,788
28/02/2023,Star Kabab - Purana Paltan,Chicken Tikka,36,250,9000,Tuesday,9,Feb-2023,788
28/02/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,19,480,9120,Tuesday,9,Feb-2023,788
28/02/2023,Star Kabab - Purana Paltan,Kabab Roll,71,150,10650,Tuesday,9,Feb-2023,788
28/02/2023,Star Kabab - Purana Paltan,Chicken Boti,37,200,7400,Tuesday,9,Feb-2023,788
01/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,33,320,10560,Wednesday,9,Mar-2023,789
01/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,31,250,7750,Wednesday,9,Mar-2023,789
01/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,18,480,8640,Wednesday,9,Mar-2023,789
01/03/2023,Star Kabab - Purana Paltan,Kabab Roll,62,150,9300,Wednesday,9,Mar-2023,789
01/03/2023,Star Kabab - Purana Paltan,Chicken Boti,52,200,10400,Wednesday,9,Mar-2023,789
02/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,52,320,16640,Thursday,9,Mar-2023,790
02/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,59,250,14750,Thursday,9,Mar-2023,790
02/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,26,480,12480,Thursday,9,Mar-2023,790
02/03/2023,Star Kabab - Purana Paltan,Kabab Roll,51,150,7650,Thursday,9,Mar-2023,790
02/03/2023,Star Kabab - Purana Paltan,Chicken Boti,51,200,10200,Thursday,9,Mar-2023,790
03/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,72,320,23040,Friday,9,Mar-2023,791
03/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,41,250,10250,Friday,9,Mar-2023,791
03/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,40,480,19200,Friday,9,Mar-2023,791
03/03/2023,Star Kabab - Purana Paltan,Kabab Roll,67,150,10050,Friday,9,Mar-2023,791
03/03/2023,Star Kabab - Purana Paltan,Chicken Boti,86,200,17200,Friday,9,Mar-2023,791
04/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,59,320,18880,Saturday,9,Mar-2023,792
04/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,32,250,8000,Saturday,9,Mar-2023,792
04/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,39,480,18720,Saturday,9,Mar-2023,792
04/03/2023,Star Kabab - Purana Paltan,Kabab Roll,101,150,15150,Saturday,9,Mar-2023,792
04/03/2023,Star Kabab - Purana Paltan,Chicken Boti,94,200,18800,Saturday,9,Mar-2023,792
05/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,33,320,10560,Sunday,9,Mar-2023,793
05/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,36,250,9000,Sunday,9,Mar-2023,793
05/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,24,480,11520,Sunday,9,Mar-2023,793
05/03/2023,Star Kabab - Purana Paltan,Kabab Roll,96,150,14400,Sunday,9,Mar-2023,793
05/03/2023,Star Kabab - Purana Paltan,Chicken Boti,49,200,9800,Sunday,9,Mar-2023,793
06/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,37,320,11840,Monday,10,Mar-2023,794
06/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,29,250,7250,Monday,10,Mar-2023,794
06/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,30,480,14400,Monday,10,Mar-2023,794
06/03/2023,Star Kabab - Purana Paltan,Kabab Roll,78,150,11700,Monday,10,Mar-2023,794
06/03/2023,Star Kabab - Purana Paltan,Chicken Boti,45,200,9000,Monday,10,Mar-2023,794
07/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,47,320,15040,Tuesday,10,Mar-2023,795
07/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,54,250,13500,Tuesday,10,Mar-2023,795
07/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,25,480,12000,Tuesday,10,Mar-2023,795
07/03/2023,Star Kabab - Purana Paltan,Kabab Roll,47,150,7050,Tuesday,10,Mar-2023,795
07/03/2023,Star Kabab - Purana Paltan,Chicken Boti,45,200,9000,Tuesday,10,Mar-2023,795
08/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,46,320,14720,Wednesday,10,Mar-2023,796
08/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,58,250,14500,Wednesday,10,Mar-2023,796
08/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,12,480,5760,Wednesday,10,Mar-2023,796
08/03/2023,Star Kabab - Purana Paltan,Kabab Roll,67,150,10050,Wednesday,10,Mar-2023,796
08/03/2023,Star Kabab - Purana Paltan,Chicken Boti,49,200,9800,Wednesday,10,Mar-2023,796
09/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,67,320,21440,Thursday,10,Mar-2023,797
09/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,46,250,11500,Thursday,10,Mar-2023,797
09/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,21,480,10080,Thursday,10,Mar-2023,797
09/03/2023,Star Kabab - Purana Paltan,Kabab Roll,58,150,8700,Thursday,10,Mar-2023,797
09/03/2023,Star Kabab - Purana Paltan,Chicken Boti,47,200,9400,Thursday,10,Mar-2023,797
10/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,82,320,26240,Friday,10,Mar-2023,798
10/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,76,250,19000,Friday,10,Mar-2023,798
10/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,27,480,12960,Friday,10,Mar-2023,798
10/03/2023,Star Kabab - Purana Paltan,Kabab Roll,85,150,12750,Friday,10,Mar-2023,798
10/03/2023,Star Kabab - Purana Paltan,Chicken Boti,90,200,18000,Friday,10,Mar-2023,798
11/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,68,320,21760,Saturday,10,Mar-2023,799
11/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,50,250,12500,Saturday,10,Mar-2023,799
11/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,15,480,7200,Saturday,10,Mar-2023,799
11/03/2023,Star Kabab - Purana Paltan,Kabab Roll,67,150,10050,Saturday,10,Mar-2023,799
11/03/2023,Star Kabab - Purana Paltan,Chicken Boti,65,200,13000,Saturday,10,Mar-2023,799
12/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,38,320,12160,Sunday,10,Mar-2023,800
12/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,49,250,12250,Sunday,10,Mar-2023,800
12/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,19,480,9120,Sunday,10,Mar-2023,800
12/03/2023,Star Kabab - Purana Paltan,Kabab Roll,50,150,7500,Sunday,10,Mar-2023,800
12/03/2023,Star Kabab - Purana Paltan,Chicken Boti,59,200,11800,Sunday,10,Mar-2023,800
13/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,52,320,16640,Monday,11,Mar-2023,801
13/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,24,250,6000,Monday,11,Mar-2023,801
13/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,28,480,13440,Monday,11,Mar-2023,801
13/03/2023,Star Kabab - Purana Paltan,Kabab Roll,73,150,10950,Monday,11,Mar-2023,801
13/03/2023,Star Kabab - Purana Paltan,Chicken Boti,40,200,8000,Monday,11,Mar-2023,801
14/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,28,320,8960,Tuesday,11,Mar-2023,802
14/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,45,250,11250,Tuesday,11,Mar-2023,802
14/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,20,480,9600,Tuesday,11,Mar-2023,802
14/03/2023,Star Kabab - Purana Paltan,Kabab Roll,48,150,7200,Tuesday,11,Mar-2023,802
14/03/2023,Star Kabab - Purana Paltan,Chicken Boti,44,200,8800,Tuesday,11,Mar-2023,802
15/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,26,320,8320,Wednesday,11,Mar-2023,803
15/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,40,250,10000,Wednesday,11,Mar-2023,803
15/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,26,480,12480,Wednesday,11,Mar-2023,803
15/03/2023,Star Kabab - Purana Paltan,Kabab Roll,63,150,9450,Wednesday,11,Mar-2023,803
15/03/2023,Star Kabab - Purana Paltan,Chicken Boti,53,200,10600,Wednesday,11,Mar-2023,803
16/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,39,320,12480,Thursday,11,Mar-2023,804
16/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,42,250,10500,Thursday,11,Mar-2023,804
16/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,27,480,12960,Thursday,11,Mar-2023,804
16/03/2023,Star Kabab - Purana Paltan,Kabab Roll,37,150,5550,Thursday,11,Mar-2023,804
16/03/2023,Star Kabab - Purana Paltan,Chicken Boti,30,200,6000,Thursday,11,Mar-2023,804
17/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,76,320,24320,Friday,11,Mar-2023,805
17/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,60,250,15000,Friday,11,Mar-2023,805
17/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,27,480,12960,Friday,11,Mar-2023,805
17/03/2023,Star Kabab - Purana Paltan,Kabab Roll,126,150,18900,Friday,11,Mar-2023,805
17/03/2023,Star Kabab - Purana Paltan,Chicken Boti,89,200,17800,Friday,11,Mar-2023,805
18/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,55,320,17600,Saturday,11,Mar-2023,806
18/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,77,250,19250,Saturday,11,Mar-2023,806
18/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,24,480,11520,Saturday,11,Mar-2023,806
18/03/2023,Star Kabab - Purana Paltan,Kabab Roll,40,150,6000,Saturday,11,Mar-2023,806
18/03/2023,Star Kabab - Purana Paltan,Chicken Boti,46,200,9200,Saturday,11,Mar-2023,806
19/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,36,320,11520,Sunday,11,Mar-2023,807
19/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,39,250,9750,Sunday,11,Mar-2023,807
19/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,25,480,12000,Sunday,11,Mar-2023,807
19/03/2023,Star Kabab - Purana Paltan,Kabab Roll,48,150,7200,Sunday,11,Mar-2023,807
19/03/2023,Star Kabab - Purana Paltan,Chicken Boti,57,200,11400,Sunday,11,Mar-2023,807
20/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,49,320,15680,Monday,12,Mar-2023,808
20/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,30,250,7500,Monday,12,Mar-2023,808
20/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,32,480,15360,Monday,12,Mar-2023,808
20/03/2023,Star Kabab - Purana Paltan,Kabab Roll,85,150,12750,Monday,12,Mar-2023,808
20/03/2023,Star Kabab - Purana Paltan,Chicken Boti,47,200,9400,Monday,12,Mar-2023,808
21/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,53,320,16960,Tuesday,12,Mar-2023,809
21/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,35,250,8750,Tuesday,12,Mar-2023,809
21/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,21,480,10080,Tuesday,12,Mar-2023,809
21/03/2023,Star Kabab - Purana Paltan,Kabab Roll,52,150,7800,Tuesday,12,Mar-2023,809
21/03/2023,Star Kabab - Purana Paltan,Chicken Boti,53,200,10600,Tuesday,12,Mar-2023,809
22/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,27,320,8640,Wednesday,12,Mar-2023,810
22/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,43,250,10750,Wednesday,12,Mar-2023,810
22/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,22,480,10560,Wednesday,12,Mar-2023,810
22/03/2023,Star Kabab - Purana Paltan,Kabab Roll,74,150,11100,Wednesday,12,Mar-2023,810
22/03/2023,Star Kabab - Purana Paltan,Chicken Boti,64,200,12800,Wednesday,12,Mar-2023,810
23/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,46,320,14720,Thursday,12,Mar-2023,811
23/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,41,250,10250,Thursday,12,Mar-2023,811
23/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,18,480,8640,Thursday,12,Mar-2023,811
23/03/2023,Star Kabab - Purana Paltan,Kabab Roll,35,150,5250,Thursday,12,Mar-2023,811
23/03/2023,Star Kabab - Purana Paltan,Chicken Boti,53,200,10600,Thursday,12,Mar-2023,811
24/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,94,320,30080,Friday,12,Mar-2023,812
24/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,77,250,19250,Friday,12,Mar-2023,812
24/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,34,480,16320,Friday,12,Mar-2023,812
24/03/2023,Star Kabab - Purana Paltan,Kabab Roll,74,150,11100,Friday,12,Mar-2023,812
24/03/2023,Star Kabab - Purana Paltan,Chicken Boti,80,200,16000,Friday,12,Mar-2023,812
25/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,74,320,23680,Saturday,12,Mar-2023,813
25/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,52,250,13000,Saturday,12,Mar-2023,813
25/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,39,480,18720,Saturday,12,Mar-2023,813
25/03/2023,Star Kabab - Purana Paltan,Kabab Roll,100,150,15000,Saturday,12,Mar-2023,813
25/03/2023,Star Kabab - Purana Paltan,Chicken Boti,49,200,9800,Saturday,12,Mar-2023,813
26/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,34,320,10880,Sunday,12,Mar-2023,814
26/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,35,250,8750,Sunday,12,Mar-2023,814
26/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,33,480,15840,Sunday,12,Mar-2023,814
26/03/2023,Star Kabab - Purana Paltan,Kabab Roll,65,150,9750,Sunday,12,Mar-2023,814
26/03/2023,Star Kabab - Purana Paltan,Chicken Boti,63,200,12600,Sunday,12,Mar-2023,814
27/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,35,320,11200,Monday,13,Mar-2023,815
27/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,26,250,6500,Monday,13,Mar-2023,815
27/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,20,480,9600,Monday,13,Mar-2023,815
27/03/2023,Star Kabab - Purana Paltan,Kabab Roll,66,150,9900,Monday,13,Mar-2023,815
27/03/2023,Star Kabab - Purana Paltan,Chicken Boti,54,200,10800,Monday,13,Mar-2023,815
28/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,41,320,13120,Tuesday,13,Mar-2023,816
28/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,51,250,12750,Tuesday,13,Mar-2023,816
28/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,25,480,12000,Tuesday,13,Mar-2023,816
28/03/2023,Star Kabab - Purana Paltan,Kabab Roll,48,150,7200,Tuesday,13,Mar-2023,816
28/03/2023,Star Kabab - Purana Paltan,Chicken Boti,82,200,16400,Tuesday,13,Mar-2023,816
29/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,52,320,16640,Wednesday,13,Mar-2023,817
29/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,36,250,9000,Wednesday,13,Mar-2023,817
29/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,23,480,11040,Wednesday,13,Mar-2023,817
29/03/2023,Star Kabab - Purana Paltan,Kabab Roll,61,150,9150,Wednesday,13,Mar-2023,817
29/03/2023,Star Kabab - Purana Paltan,Chicken Boti,24,200,4800,Wednesday,13,Mar-2023,817
30/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,36,320,11520,Thursday,13,Mar-2023,818
30/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,44,250,11000,Thursday,13,Mar-2023,818
30/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,24,480,11520,Thursday,13,Mar-2023,818
30/03/2023,Star Kabab - Purana Paltan,Kabab Roll,70,150,10500,Thursday,13,Mar-2023,818
30/03/2023,Star Kabab - Purana Paltan,Chicken Boti,53,200,10600,Thursday,13,Mar-2023,818
31/03/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,118,320,37760,Friday,13,Mar-2023,819
31/03/2023,Star Kabab - Purana Paltan,Chicken Tikka,60,250,15000,Friday,13,Mar-2023,819
31/03/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,34,480,16320,Friday,13,Mar-2023,819
31/03/2023,Star Kabab - Purana Paltan,Kabab Roll,93,150,13950,Friday,13,Mar-2023,819
31/03/2023,Star Kabab - Purana Paltan,Chicken Boti,72,200,14400,Friday,13,Mar-2023,819
01/04/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,119,320,38080,Saturday,13,Apr-2023,820
01/04/2023,Star Kabab - Purana Paltan,Chicken Tikka,53,250,13250,Saturday,13,Apr-2023,820
01/04/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,32,480,15360,Saturday,13,Apr-2023,820
01/04/2023,Star Kabab - Purana Paltan,Kabab Roll,121,150,18150,Saturday,13,Apr-2023,820
01/04/2023,Star Kabab - Purana Paltan,Chicken Boti,63,200,12600,Saturday,13,Apr-2023,820
02/04/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,66,320,21120,Sunday,13,Apr-2023,821
02/04/2023,Star Kabab - Purana Paltan,Chicken Tikka,42,250,10500,Sunday,13,Apr-2023,821
02/04/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,20,480,9600,Sunday,13,Apr-2023,821
02/04/2023,Star Kabab - Purana Paltan,Kabab Roll,67,150,10050,Sunday,13,Apr-2023,821
02/04/2023,Star Kabab - Purana Paltan,Chicken Boti,52,200,10400,Sunday,13,Apr-2023,821
03/04/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,52,320,16640,Monday,14,Apr-2023,822
03/04/2023,Star Kabab - Purana Paltan,Chicken Tikka,32,250,8000,Monday,14,Apr-2023,822
03/04/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,20,480,9600,Monday,14,Apr-2023,822
03/04/2023,Star Kabab - Purana Paltan,Kabab Roll,94,150,14100,Monday,14,Apr-2023,822
03/04/2023,Star Kabab - Purana Paltan,Chicken Boti,55,200,11000,Monday,14,Apr-2023,822
04/04/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,36,320,11520,Tuesday,14,Apr-2023,823
04/04/2023,Star Kabab - Purana Paltan,Chicken Tikka,35,250,8750,Tuesday,14,Apr-2023,823
04/04/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,25,480,12000,Tuesday,14,Apr-2023,823
04/04/2023,Star Kabab - Purana Paltan,Kabab Roll,47,150,7050,Tuesday,14,Apr-2023,823
04/04/2023,Star Kabab - Purana Paltan,Chicken Boti,59,200,11800,Tuesday,14,Apr-2023,823
05/04/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,47,320,15040,Wednesday,14,Apr-2023,824
05/04/2023,Star Kabab - Purana Paltan,Chicken Tikka,21,250,5250,Wednesday,14,Apr-2023,824
05/04/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,17,480,8160,Wednesday,14,Apr-2023,824
05/04/2023,Star Kabab - Purana Paltan,Kabab Roll,60,150,9000,Wednesday,14,Apr-2023,824
05/04/2023,Star Kabab - Purana Paltan,Chicken Boti,43,200,8600,Wednesday,14,Apr-2023,824
06/04/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,44,320,14080,Thursday,14,Apr-2023,825
06/04/2023,Star Kabab - Purana Paltan,Chicken Tikka,26,250,6500,Thursday,14,Apr-2023,825
06/04/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,17,480,8160,Thursday,14,Apr-2023,825
06/04/2023,Star Kabab - Purana Paltan,Kabab Roll,75,150,11250,Thursday,14,Apr-2023,825
06/04/2023,Star Kabab - Purana Paltan,Chicken Boti,42,200,8400,Thursday,14,Apr-2023,825
07/04/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,52,320,16640,Friday,14,Apr-2023,826
07/04/2023,Star Kabab - Purana Paltan,Chicken Tikka,52,250,13000,Friday,14,Apr-2023,826
07/04/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,37,480,17760,Friday,14,Apr-2023,826
07/04/2023,Star Kabab - Purana Paltan,Kabab Roll,104,150,15600,Friday,14,Apr-2023,826
07/04/2023,Star Kabab - Purana Paltan,Chicken Boti,80,200,16000,Friday,14,Apr-2023,826
08/04/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,57,320,18240,Saturday,14,Apr-2023,827
08/04/2023,Star Kabab - Purana Paltan,Chicken Tikka,66,250,16500,Saturday,14,Apr-2023,827
08/04/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,37,480,17760,Saturday,14,Apr-2023,827
08/04/2023,Star Kabab - Purana Paltan,Kabab Roll,55,150,8250,Saturday,14,Apr-2023,827
08/04/2023,Star Kabab - Purana Paltan,Chicken Boti,121,200,24200,Saturday,14,Apr-2023,827
09/04/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,56,320,17920,Sunday,14,Apr-2023,828
09/04/2023,Star Kabab - Purana Paltan,Chicken Tikka,38,250,9500,Sunday,14,Apr-2023,828
09/04/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,23,480,11040,Sunday,14,Apr-2023,828
09/04/2023,Star Kabab - Purana Paltan,Kabab Roll,62,150,9300,Sunday,14,Apr-2023,828
09/04/2023,Star Kabab - Purana Paltan,Chicken Boti,65,200,13000,Sunday,14,Apr-2023,828
10/04/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,40,320,12800,Monday,15,Apr-2023,829
10/04/2023,Star Kabab - Purana Paltan,Chicken Tikka,32,250,8000,Monday,15,Apr-2023,829
10/04/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,22,480,10560,Monday,15,Apr-2023,829
10/04/2023,Star Kabab - Purana Paltan,Kabab Roll,35,150,5250,Monday,15,Apr-2023,829
10/04/2023,Star Kabab - Purana Paltan,Chicken Boti,4,200,800,Monday,15,Apr-2023,829
11/04/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,42,320,13440,Tuesday,15,Apr-2023,830
11/04/2023,Star Kabab - Purana Paltan,Chicken Tikka,47,250,11750,Tuesday,15,Apr-2023,830
11/04/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,10,480,4800,Tuesday,15,Apr-2023,830
11/04/2023,Star Kabab - Purana Paltan,Kabab Roll,43,150,6450,Tuesday,15,Apr-2023,830
11/04/2023,Star Kabab - Purana Paltan,Chicken Boti,39,200,7800,Tuesday,15,Apr-2023,830
12/04/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,48,320,15360,Wednesday,15,Apr-2023,831
12/04/2023,Star Kabab - Purana Paltan,Chicken Tikka,48,250,12000,Wednesday,15,Apr-2023,831
12/04/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,24,480,11520,Wednesday,15,Apr-2023,831
12/04/2023,Star Kabab - Purana Paltan,Kabab Roll,57,150,8550,Wednesday,15,Apr-2023,831
12/04/2023,Star Kabab - Purana Paltan,Chicken Boti,52,200,10400,Wednesday,15,Apr-2023,831
13/04/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,54,320,17280,Thursday,15,Apr-2023,832
13/04/2023,Star Kabab - Purana Paltan,Chicken Tikka,43,250,10750,Thursday,15,Apr-2023,832
13/04/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,19,480,9120,Thursday,15,Apr-2023,832
13/04/2023,Star Kabab - Purana Paltan,Kabab Roll,32,150,4800,Thursday,15,Apr-2023,832
13/04/2023,Star Kabab - Purana Paltan,Chicken Boti,74,200,14800,Thursday,15,Apr-2023,832
14/04/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,30,320,9600,Friday,15,Apr-2023,833
14/04/2023,Star Kabab - Purana Paltan,Chicken Tikka,95,250,23750,Friday,15,Apr-2023,833
14/04/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,37,480,17760,Friday,15,Apr-2023,833
14/04/2023,Star Kabab - Purana Paltan,Kabab Roll,119,150,17850,Friday,15,Apr-2023,833
14/04/2023,Star Kabab - Purana Paltan,Chicken Boti,94,200,18800,Friday,15,Apr-2023,833
15/04/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,71,320,22720,Saturday,15,Apr-2023,834
15/04/2023,Star Kabab - Purana Paltan,Chicken Tikka,65,250,16250,Saturday,15,Apr-2023,834
15/04/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,26,480,12480,Saturday,15,Apr-2023,834
15/04/2023,Star Kabab - Purana Paltan,Kabab Roll,100,150,15000,Saturday,15,Apr-2023,834
15/04/2023,Star Kabab - Purana Paltan,Chicken Boti,37,200,7400,Saturday,15,Apr-2023,834
16/04/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,56,320,17920,Sunday,15,Apr-2023,835
16/04/2023,Star Kabab - Purana Paltan,Chicken Tikka,19,250,4750,Sunday,15,Apr-2023,835
16/04/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,17,480,8160,Sunday,15,Apr-2023,835
16/04/2023,Star Kabab - Purana Paltan,Kabab Roll,69,150,10350,Sunday,15,Apr-2023,835
16/04/2023,Star Kabab - Purana Paltan,Chicken Boti,71,200,14200,Sunday,15,Apr-2023,835
17/04/2023,Star Kabab - Purana Paltan,Beef Shami Kabab,50,320,16000,Monday,16,Apr-2023,836
17/04/2023,Star Kabab - Purana Paltan,Chicken Tikka,15,250,3750,Monday,16,Apr-2023,836
17/04/2023,Star Kabab - Purana Paltan,Mixed Grill Platter,23,480,11040,Monday,16,Apr-2023,836
