RecordDate,DishName,PortionsSold,RecipeYield_g,SalePrice_BDT,FoodCost_BDT,GrossProfit_BDT,DayType,day_idx
2024-09-17,Mutton Korma,21,280,420,126.0,6174.0,Weekday,990
2024-09-18,Mutton Biryani,14,450,550,165.0,5390.0,Weekday,991
2024-09-18,Hilsha Fry,12,380,480,144.0,4032.0,Weekday,991
2024-09-18,Dal Makhani,14,320,180,54.0,1764.0,Weekday,991
2024-09-18,Mughlai Paratha,37,500,120,36.0,3108.0,Weekday,991
2024-09-18,Mutton Korma,19,280,420,126.0,5586.0,Weekday,991
2024-09-19,Mutton Biryani,40,450,550,165.0,15400.0,Weekday,992
2024-09-19,Hilsha Fry,18,380,480,144.0,6048.0,Weekday,992
2024-09-19,Dal Makhani,28,320,180,54.0,3528.0,Weekday,992
2024-09-19,Mughlai Paratha,34,500,120,36.0,2856.0,Weekday,992
2024-09-19,Mutton Korma,14,280,420,126.0,4116.0,Weekday,992
2024-09-20,Mutton Biryani,40,450,550,165.0,15400.0,Weekend,993
2024-09-20,Hilsha Fry,39,380,480,144.0,13104.0,Weekend,993
2024-09-20,Dal Makhani,39,320,180,54.0,4914.0,Weekend,993
2024-09-20,Mughlai Paratha,54,500,120,36.0,4536.0,Weekend,993
2024-09-20,Mutton Korma,27,280,420,126.0,7938.0,Weekend,993
2024-09-21,Mutton Biryani,37,450,550,165.0,14245.0,Weekend,994
2024-09-21,Hilsha Fry,21,380,480,144.0,7056.0,Weekend,994
2024-09-21,Dal Makhani,31,320,180,54.0,3906.0,Weekend,994
2024-09-21,Mughlai Paratha,50,500,120,36.0,4200.0,Weekend,994
2024-09-21,Mutton Korma,27,280,420,126.0,7938.0,Weekend,994
2024-09-22,Mutton Biryani,31,450,550,165.0,11935.0,Weekend,995
2024-09-22,Hilsha Fry,14,380,480,144.0,4704.0,Weekend,995
2024-09-22,Dal Makhani,23,320,180,54.0,2898.0,Weekend,995
2024-09-22,Mughlai Paratha,38,500,120,36.0,3192.0,Weekend,995
2024-09-22,Mutton Korma,20,280,420,126.0,5880.0,Weekend,995
2024-09-23,Mutton Biryani,27,450,550,165.0,10395.0,Weekday,996
2024-09-23,Hilsha Fry,16,380,480,144.0,5376.0,Weekday,996
2024-09-23,Dal Makhani,17,320,180,54.0,2142.0,Weekday,996
2024-09-23,Mughlai Paratha,35,500,120,36.0,2940.0,Weekday,996
2024-09-23,Mutton Korma,17,280,420,126.0,4998.0,Weekday,996
2024-09-24,Mutton Biryani,25,450,550,165.0,9625.0,Weekday,997
2024-09-24,Hilsha Fry,12,380,480,144.0,4032.0,Weekday,997
2024-09-24,Dal Makhani,22,320,180,54.0,2772.0,Weekday,997
2024-09-24,Mughlai Paratha,23,500,120,36.0,1932.0,Weekday,997
2024-09-24,Mutton Korma,16,280,420,126.0,4704.0,Weekday,997
2024-09-25,Mutton Biryani,28,450,550,165.0,10780.0,Weekday,998
2024-09-25,Hilsha Fry,17,380,480,144.0,5712.0,Weekday,998
2024-09-25,Dal Makhani,19,320,180,54.0,2394.0,Weekday,998
2024-09-25,Mughlai Paratha,37,500,120,36.0,3108.0,Weekday,998
2024-09-25,Mutton Korma,22,280,420,126.0,6468.0,Weekday,998
2024-09-26,Mutton Biryani,14,450,550,165.0,5390.0,Weekday,999
2024-09-26,Hilsha Fry,12,380,480,144.0,4032.0,Weekday,999
2024-09-26,Dal Makhani,25,320,180,54.0,3150.0,Weekday,999
2024-09-26,Mughlai Paratha,40,500,120,36.0,3360.0,Weekday,999
2024-09-26,Mutton Korma,21,280,420,126.0,6174.0,Weekday,999
2024-09-27,Mutton Biryani,33,450,550,165.0,12705.0,Weekend,1000
2024-09-27,Hilsha Fry,29,380,480,144.0,9744.0,Weekend,1000
2024-09-27,Dal Makhani,35,320,180,54.0,4410.0,Weekend,1000
2024-09-27,Mughlai Paratha,39,500,120,36.0,3276.0,Weekend,1000
2024-09-27,Mutton Korma,36,280,420,126.0,10584.0,Weekend,1000
2024-09-28,Mutton Biryani,17,450,550,165.0,6545.0,Weekend,1001
2024-09-28,Hilsha Fry,27,380,480,144.0,9072.0,Weekend,1001
2024-09-28,Dal Makhani,26,320,180,54.0,3276.0,Weekend,1001
2024-09-28,Mughlai Paratha,39,500,120,36.0,3276.0,Weekend,1001
2024-09-28,Mutton Korma,18,280,420,126.0,5292.0,Weekend,1001
2024-09-29,Mutton Biryani,19,450,550,165.0,7315.0,Weekend,1002
2024-09-29,Hilsha Fry,9,380,480,144.0,3024.0,Weekend,1002
2024-09-29,Dal Makhani,21,320,180,54.0,2646.0,Weekend,1002
2024-09-29,Mughlai Paratha,23,500,120,36.0,1932.0,Weekend,1002
2024-09-29,Mutton Korma,21,280,420,126.0,6174.0,Weekend,1002
2024-09-30,Mutton Biryani,26,450,550,165.0,10010.0,Weekday,1003
2024-09-30,Hilsha Fry,15,380,480,144.0,5040.0,Weekday,1003
2024-09-30,Dal Makhani,16,320,180,54.0,2016.0,Weekday,1003
2024-09-30,Mughlai Paratha,36,500,120,36.0,3024.0,Weekday,1003
2024-09-30,Mutton Korma,20,280,420,126.0,5880.0,Weekday,1003
2024-10-01,Mutton Biryani,27,450,550,165.0,10395.0,Weekday,1004
2024-10-01,Hilsha Fry,21,380,480,144.0,7056.0,Weekday,1004
2024-10-01,Dal Makhani,20,320,180,54.0,2520.0,Weekday,1004
2024-10-01,Mughlai Paratha,36,500,120,36.0,3024.0,Weekday,1004
2024-10-01,Mutton Korma,19,280,420,126.0,5586.0,Weekday,1004
2024-10-02,Mutton Biryani,24,450,550,165.0,9240.0,Weekday,1005
2024-10-02,Hilsha Fry,18,380,480,144.0,6048.0,Weekday,1005
2024-10-02,Dal Makhani,19,320,180,54.0,2394.0,Weekday,1005
2024-10-02,Mughlai Paratha,24,500,120,36.0,2016.0,Weekday,1005
2024-10-02,Mutton Korma,17,280,420,126.0,4998.0,Weekday,1005
2024-10-03,Mutton Biryani,28,450,550,165.0,10780.0,Weekday,1006
2024-10-03,Hilsha Fry,22,380,480,144.0,7392.0,Weekday,1006
2024-10-03,Dal Makhani,17,320,180,54.0,2142.0,Weekday,1006
2024-10-03,Mughlai Paratha,41,500,120,36.0,3444.0,Weekday,1006
2024-10-03,Mutton Korma,20,280,420,126.0,5880.0,Weekday,1006
2024-10-04,Mutton Biryani,49,450,550,165.0,18865.0,Weekend,1007
2024-10-04,Hilsha Fry,21,380,480,144.0,7056.0,Weekend,1007
2024-10-04,Dal Makhani,32,320,180,54.0,4032.0,Weekend,1007
2024-10-04,Mughlai Paratha,42,500,120,36.0,3528.0,Weekend,1007
2024-10-04,Mutton Korma,28,280,420,126.0,8232.0,Weekend,1007
2024-10-05,Mutton Biryani,27,450,550,165.0,10395.0,Weekend,1008
2024-10-05,Hilsha Fry,20,380,480,144.0,6720.0,Weekend,1008
2024-10-05,Dal Makhani,31,320,180,54.0,3906.0,Weekend,1008
2024-10-05,Mughlai Paratha,64,500,120,36.0,5376.0,Weekend,1008
2024-10-05,Mutton Korma,26,280,420,126.0,7644.0,Weekend,1008
2024-10-06,Mutton Biryani,21,450,550,165.0,8085.0,Weekend,1009
2024-10-06,Hilsha Fry,8,380,480,144.0,2688.0,Weekend,1009
2024-10-06,Dal Makhani,15,320,180,54.0,1890.0,Weekend,1009
2024-10-06,Mughlai Paratha,31,500,120,36.0,2604.0,Weekend,1009
2024-10-06,Mutton Korma,19,280,420,126.0,5586.0,Weekend,1009
2024-10-07,Mutton Biryani,29,450,550,165.0,11165.0,Weekday,1010
2024-10-07,Hilsha Fry,12,380,480,144.0,4032.0,Weekday,1010
2024-10-07,Dal Makhani,18,320,180,54.0,2268.0,Weekday,1010
2024-10-07,Mughlai Paratha,42,500,120,36.0,3528.0,Weekday,1010
2024-10-07,Mutton Korma,21,280,420,126.0,6174.0,Weekday,1010
2024-10-08,Mutton Biryani,16,450,550,165.0,6160.0,Weekday,1011
2024-10-08,Hilsha Fry,15,380,480,144.0,5040.0,Weekday,1011
2024-10-08,Dal Makhani,23,320,180,54.0,2898.0,Weekday,1011
2024-10-08,Mughlai Paratha,33,500,120,36.0,2772.0,Weekday,1011
2024-10-08,Mutton Korma,20,280,420,126.0,5880.0,Weekday,1011
2024-10-09,Mutton Biryani,26,450,550,165.0,10010.0,Weekday,1012
2024-10-09,Hilsha Fry,21,380,480,144.0,7056.0,Weekday,1012
2024-10-09,Dal Makhani,25,320,180,54.0,3150.0,Weekday,1012
2024-10-09,Mughlai Paratha,27,500,120,36.0,2268.0,Weekday,1012
2024-10-09,Mutton Korma,17,280,420,126.0,4998.0,Weekday,1012
2024-10-10,Mutton Biryani,25,450,550,165.0,9625.0,Weekday,1013
2024-10-10,Hilsha Fry,12,380,480,144.0,4032.0,Weekday,1013
2024-10-10,Dal Makhani,20,320,180,54.0,2520.0,Weekday,1013
2024-10-10,Mughlai Paratha,47,500,120,36.0,3948.0,Weekday,1013
2024-10-10,Mutton Korma,14,280,420,126.0,4116.0,Weekday,1013
2024-10-11,Mutton Biryani,36,450,550,165.0,13860.0,Weekend,1014
2024-10-11,Hilsha Fry,31,380,480,144.0,10416.0,Weekend,1014
2024-10-11,Dal Makhani,30,320,180,54.0,3780.0,Weekend,1014
2024-10-11,Mughlai Paratha,51,500,120,36.0,4284.0,Weekend,1014
2024-10-11,Mutton Korma,28,280,420,126.0,8232.0,Weekend,1014
2024-10-12,Mutton Biryani,28,450,550,165.0,10780.0,Weekend,1015
2024-10-12,Hilsha Fry,26,380,480,144.0,8736.0,Weekend,1015
2024-10-12,Dal Makhani,14,320,180,54.0,1764.0,Weekend,1015
2024-10-12,Mughlai Paratha,23,500,120,36.0,1932.0,Weekend,1015
2024-10-12,Mutton Korma,20,280,420,126.0,5880.0,Weekend,1015
2024-10-13,Mutton Biryani,24,450,550,165.0,9240.0,Weekend,1016
2024-10-13,Hilsha Fry,10,380,480,144.0,3360.0,Weekend,1016
2024-10-13,Dal Makhani,19,320,180,54.0,2394.0,Weekend,1016
2024-10-13,Mughlai Paratha,40,500,120,36.0,3360.0,Weekend,1016
2024-10-13,Mutton Korma,16,280,420,126.0,4704.0,Weekend,1016
2024-10-14,Mutton Biryani,12,450,550,165.0,4620.0,Weekday,1017
2024-10-14,Hilsha Fry,14,380,480,144.0,4704.0,Weekday,1017
2024-10-14,Dal Makhani,20,320,180,54.0,2520.0,Weekday,1017
2024-10-14,Mughlai Paratha,32,500,120,36.0,2688.0,Weekday,1017
2024-10-14,Mutton Korma,19,280,420,126.0,5586.0,Weekday,1017
2024-10-15,Mutton Biryani,21,450,550,165.0,8085.0,Weekday,1018
2024-10-15,Hilsha Fry,17,380,480,144.0,5712.0,Weekday,1018
2024-10-15,Dal Makhani,25,320,180,54.0,3150.0,Weekday,1018
2024-10-15,Mughlai Paratha,29,500,120,36.0,2436.0,Weekday,1018
2024-10-15,Mutton Korma,16,280,420,126.0,4704.0,Weekday,1018
2024-10-16,Mutton Biryani,24,450,550,165.0,9240.0,Weekday,1019
2024-10-16,Hilsha Fry,15,380,480,144.0,5040.0,Weekday,1019
2024-10-16,Dal Makhani,33,320,180,54.0,4158.0,Weekday,1019
2024-10-16,Mughlai Paratha,23,500,120,36.0,1932.0,Weekday,1019
2024-10-16,Mutton Korma,17,280,420,126.0,4998.0,Weekday,1019
2024-10-17,Mutton Biryani,19,450,550,165.0,7315.0,Weekday,1020
2024-10-17,Hilsha Fry,19,380,480,144.0,6384.0,Weekday,1020
2024-10-17,Dal Makhani,30,320,180,54.0,3780.0,Weekday,1020
2024-10-17,Mughlai Paratha,40,500,120,36.0,3360.0,Weekday,1020
2024-10-17,Mutton Korma,18,280,420,126.0,5292.0,Weekday,1020
2024-10-18,Mutton Biryani,51,450,550,165.0,19635.0,Weekend,1021
2024-10-18,Hilsha Fry,34,380,480,144.0,11424.0,Weekend,1021
2024-10-18,Dal Makhani,42,320,180,54.0,5292.0,Weekend,1021
2024-10-18,Mughlai Paratha,56,500,120,36.0,4704.0,Weekend,1021
2024-10-18,Mutton Korma,29,280,420,126.0,8526.0,Weekend,1021
2024-10-19,Mutton Biryani,38,450,550,165.0,14630.0,Weekend,1022
2024-10-19,Hilsha Fry,21,380,480,144.0,7056.0,Weekend,1022
2024-10-19,Dal Makhani,33,320,180,54.0,4158.0,Weekend,1022
2024-10-19,Mughlai Paratha,42,500,120,36.0,3528.0,Weekend,1022
2024-10-19,Mutton Korma,16,280,420,126.0,4704.0,Weekend,1022
2024-10-20,Mutton Biryani,19,450,550,165.0,7315.0,Weekend,1023
2024-10-20,Hilsha Fry,20,380,480,144.0,6720.0,Weekend,1023
2024-10-20,Dal Makhani,18,320,180,54.0,2268.0,Weekend,1023
2024-10-20,Mughlai Paratha,25,500,120,36.0,2100.0,Weekend,1023
2024-10-20,Mutton Korma,12,280,420,126.0,3528.0,Weekend,1023
2024-10-21,Mutton Biryani,19,450,550,165.0,7315.0,Weekday,1024
2024-10-21,Hilsha Fry,16,380,480,144.0,5376.0,Weekday,1024
2024-10-21,Dal Makhani,18,320,180,54.0,2268.0,Weekday,1024
2024-10-21,Mughlai Paratha,43,500,120,36.0,3612.0,Weekday,1024
2024-10-21,Mutton Korma,20,280,420,126.0,5880.0,Weekday,1024
2024-10-22,Mutton Biryani,32,450,550,165.0,12320.0,Weekday,1025
2024-10-22,Hilsha Fry,18,380,480,144.0,6048.0,Weekday,1025
2024-10-22,Dal Makhani,18,320,180,54.0,2268.0,Weekday,1025
2024-10-22,Mughlai Paratha,32,500,120,36.0,2688.0,Weekday,1025
2024-10-22,Mutton Korma,23,280,420,126.0,6762.0,Weekday,1025
2024-10-23,Mutton Biryani,31,450,550,165.0,11935.0,Weekday,1026
2024-10-23,Hilsha Fry,18,380,480,144.0,6048.0,Weekday,1026
2024-10-23,Dal Makhani,24,320,180,54.0,3024.0,Weekday,1026
2024-10-23,Mughlai Paratha,32,500,120,36.0,2688.0,Weekday,1026
2024-10-23,Mutton Korma,23,280,420,126.0,6762.0,Weekday,1026
2024-10-24,Mutton Biryani,27,450,550,165.0,10395.0,Weekday,1027
2024-10-24,Hilsha Fry,18,380,480,144.0,6048.0,Weekday,1027
2024-10-24,Dal Makhani,19,320,180,54.0,2394.0,Weekday,1027
2024-10-24,Mughlai Paratha,39,500,120,36.0,3276.0,Weekday,1027
2024-10-24,Mutton Korma,17,280,420,126.0,4998.0,Weekday,1027
2024-10-25,Mutton Biryani,42,450,550,165.0,16170.0,Weekend,1028
2024-10-25,Hilsha Fry,30,380,480,144.0,10080.0,Weekend,1028
2024-10-25,Dal Makhani,34,320,180,54.0,4284.0,Weekend,1028
2024-10-25,Mughlai Paratha,43,500,120,36.0,3612.0,Weekend,1028
2024-10-25,Mutton Korma,14,280,420,126.0,4116.0,Weekend,1028
2024-10-26,Mutton Biryani,33,450,550,165.0,12705.0,Weekend,1029
2024-10-26,Hilsha Fry,22,380,480,144.0,7392.0,Weekend,1029
2024-10-26,Dal Makhani,31,320,180,54.0,3906.0,Weekend,1029
2024-10-26,Mughlai Paratha,43,500,120,36.0,3612.0,Weekend,1029
2024-10-26,Mutton Korma,26,280,420,126.0,7644.0,Weekend,1029
2024-10-27,Mutton Biryani,33,450,550,165.0,12705.0,Weekend,1030
2024-10-27,Hilsha Fry,14,380,480,144.0,4704.0,Weekend,1030
2024-10-27,Dal Makhani,26,320,180,54.0,3276.0,Weekend,1030
2024-10-27,Mughlai Paratha,40,500,120,36.0,3360.0,Weekend,1030
2024-10-27,Mutton Korma,18,280,420,126.0,5292.0,Weekend,1030
2024-10-28,Mutton Biryani,25,450,550,165.0,9625.0,Weekday,1031
2024-10-28,Hilsha Fry,14,380,480,144.0,4704.0,Weekday,1031
2024-10-28,Dal Makhani,26,320,180,54.0,3276.0,Weekday,1031
2024-10-28,Mughlai Paratha,25,500,120,36.0,2100.0,Weekday,1031
2024-10-28,Mutton Korma,16,280,420,126.0,4704.0,Weekday,1031
2024-10-29,Mutton Biryani,18,450,550,165.0,6930.0,Weekday,1032
2024-10-29,Hilsha Fry,24,380,480,144.0,8064.0,Weekday,1032
2024-10-29,Dal Makhani,19,320,180,54.0,2394.0,Weekday,1032
2024-10-29,Mughlai Paratha,32,500,120,36.0,2688.0,Weekday,1032
2024-10-29,Mutton Korma,12,280,420,126.0,3528.0,Weekday,1032
2024-10-30,Mutton Biryani,23,450,550,165.0,8855.0,Weekday,1033
2024-10-30,Hilsha Fry,17,380,480,144.0,5712.0,Weekday,1033
2024-10-30,Dal Makhani,22,320,180,54.0,2772.0,Weekday,1033
2024-10-30,Mughlai Paratha,33,500,120,36.0,2772.0,Weekday,1033
2024-10-30,Mutton Korma,19,280,420,126.0,5586.0,Weekday,1033
2024-10-31,Mutton Biryani,18,450,550,165.0,6930.0,Weekday,1034
2024-10-31,Hilsha Fry,19,380,480,144.0,6384.0,Weekday,1034
2024-10-31,Dal Makhani,26,320,180,54.0,3276.0,Weekday,1034
2024-10-31,Mughlai Paratha,25,500,120,36.0,2100.0,Weekday,1034
2024-10-31,Mutton Korma,18,280,420,126.0,5292.0,Weekday,1034
2024-11-01,Mutton Biryani,43,450,550,165.0,16555.0,Weekend,1035
2024-11-01,Hilsha Fry,32,380,480,144.0,10752.0,Weekend,1035
2024-11-01,Dal Makhani,28,320,180,54.0,3528.0,Weekend,1035
2024-11-01,Mughlai Paratha,56,500,120,36.0,4704.0,Weekend,1035
2024-11-01,Mutton Korma,26,280,420,126.0,7644.0,Weekend,1035
2024-11-02,Mutton Biryani,43,450,550,165.0,16555.0,Weekend,1036
2024-11-02,Hilsha Fry,24,380,480,144.0,8064.0,Weekend,1036
2024-11-02,Dal Makhani,36,320,180,54.0,4536.0,Weekend,1036
2024-11-02,Mughlai Paratha,41,500,120,36.0,3444.0,Weekend,1036
2024-11-02,Mutton Korma,27,280,420,126.0,7938.0,Weekend,1036
2024-11-03,Mutton Biryani,25,450,550,165.0,9625.0,Weekend,1037
2024-11-03,Hilsha Fry,7,380,480,144.0,2352.0,Weekend,1037
2024-11-03,Dal Makhani,16,320,180,54.0,2016.0,Weekend,1037
2024-11-03,Mughlai Paratha,37,500,120,36.0,3108.0,Weekend,1037
2024-11-03,Mutton Korma,14,280,420,126.0,4116.0,Weekend,1037
2024-11-04,Mutton Biryani,19,450,550,165.0,7315.0,Weekday,1038
2024-11-04,Hilsha Fry,16,380,480,144.0,5376.0,Weekday,1038
2024-11-04,Dal Makhani,22,320,180,54.0,2772.0,Weekday,1038
2024-11-04,Mughlai Paratha,28,500,120,36.0,2352.0,Weekday,1038
2024-11-04,Mutton Korma,23,280,420,126.0,6762.0,Weekday,1038
2024-11-05,Mutton Biryani,19,450,550,165.0,7315.0,Weekday,1039
2024-11-05,Hilsha Fry,14,380,480,144.0,4704.0,Weekday,1039
2024-11-05,Dal Makhani,16,320,180,54.0,2016.0,Weekday,1039
2024-11-05,Mughlai Paratha,42,500,120,36.0,3528.0,Weekday,1039
2024-11-05,Mutton Korma,12,280,420,126.0,3528.0,Weekday,1039
2024-11-06,Mutton Biryani,30,450,550,165.0,11550.0,Weekday,1040
2024-11-06,Hilsha Fry,13,380,480,144.0,4368.0,Weekday,1040
2024-11-06,Dal Makhani,29,320,180,54.0,3654.0,Weekday,1040
2024-11-06,Mughlai Paratha,41,500,120,36.0,3444.0,Weekday,1040
2024-11-06,Mutton Korma,17,280,420,126.0,4998.0,Weekday,1040
2024-11-07,Mutton Biryani,31,450,550,165.0,11935.0,Weekday,1041
2024-11-07,Hilsha Fry,14,380,480,144.0,4704.0,Weekday,1041
2024-11-07,Dal Makhani,18,320,180,54.0,2268.0,Weekday,1041
2024-11-07,Mughlai Paratha,38,500,120,36.0,3192.0,Weekday,1041
2024-11-07,Mutton Korma,19,280,420,126.0,5586.0,Weekday,1041
2024-11-08,Mutton Biryani,28,450,550,165.0,10780.0,Weekend,1042
2024-11-08,Hilsha Fry,22,380,480,144.0,7392.0,Weekend,1042
2024-11-08,Dal Makhani,52,320,180,54.0,6552.0,Weekend,1042
2024-11-08,Mughlai Paratha,64,500,120,36.0,5376.0,Weekend,1042
2024-11-08,Mutton Korma,25,280,420,126.0,7350.0,Weekend,1042
2024-11-09,Mutton Biryani,34,450,550,165.0,13090.0,Weekend,1043
2024-11-09,Hilsha Fry,27,380,480,144.0,9072.0,Weekend,1043
2024-11-09,Dal Makhani,26,320,180,54.0,3276.0,Weekend,1043
2024-11-09,Mughlai Paratha,35,500,120,36.0,2940.0,Weekend,1043
2024-11-09,Mutton Korma,25,280,420,126.0,7350.0,Weekend,1043
2024-11-10,Mutton Biryani,30,450,550,165.0,11550.0,Weekend,1044
2024-11-10,Hilsha Fry,17,380,480,144.0,5712.0,Weekend,1044
2024-11-10,Dal Makhani,17,320,180,54.0,2142.0,Weekend,1044
2024-11-10,Mughlai Paratha,24,500,120,36.0,2016.0,Weekend,1044
2024-11-10,Mutton Korma,11,280,420,126.0,3234.0,Weekend,1044
2024-11-11,Mutton Biryani,18,450,550,165.0,6930.0,Weekday,1045
2024-11-11,Hilsha Fry,15,380,480,144.0,5040.0,Weekday,1045
2024-11-11,Dal Makhani,12,320,180,54.0,1512.0,Weekday,1045
2024-11-11,Mughlai Paratha,40,500,120,36.0,3360.0,Weekday,1045
2024-11-11,Mutton Korma,19,280,420,126.0,5586.0,Weekday,1045
2024-11-12,Mutton Biryani,27,450,550,165.0,10395.0,Weekday,1046
2024-11-12,Hilsha Fry,16,380,480,144.0,5376.0,Weekday,1046
2024-11-12,Dal Makhani,27,320,180,54.0,3402.0,Weekday,1046
2024-11-12,Mughlai Paratha,30,500,120,36.0,2520.0,Weekday,1046
2024-11-12,Mutton Korma,24,280,420,126.0,7056.0,Weekday,1046
2024-11-13,Mutton Biryani,24,450,550,165.0,9240.0,Weekday,1047
2024-11-13,Hilsha Fry,21,380,480,144.0,7056.0,Weekday,1047
2024-11-13,Dal Makhani,17,320,180,54.0,2142.0,Weekday,1047
2024-11-13,Mughlai Paratha,36,500,120,36.0,3024.0,Weekday,1047
2024-11-13,Mutton Korma,15,280,420,126.0,4410.0,Weekday,1047
2024-11-14,Mutton Biryani,19,450,550,165.0,7315.0,Weekday,1048
2024-11-14,Hilsha Fry,21,380,480,144.0,7056.0,Weekday,1048
2024-11-14,Dal Makhani,26,320,180,54.0,3276.0,Weekday,1048
2024-11-14,Mughlai Paratha,27,500,120,36.0,2268.0,Weekday,1048
2024-11-14,Mutton Korma,16,280,420,126.0,4704.0,Weekday,1048
2024-11-15,Mutton Biryani,34,450,550,165.0,13090.0,Weekend,1049
2024-11-15,Hilsha Fry,32,380,480,144.0,10752.0,Weekend,1049
2024-11-15,Dal Makhani,38,320,180,54.0,4788.0,Weekend,1049
2024-11-15,Mughlai Paratha,68,500,120,36.0,5712.0,Weekend,1049
2024-11-15,Mutton Korma,32,280,420,126.0,9408.0,Weekend,1049
2024-11-16,Mutton Biryani,33,450,550,165.0,12705.0,Weekend,1050
2024-11-16,Hilsha Fry,24,380,480,144.0,8064.0,Weekend,1050
2024-11-16,Dal Makhani,26,320,180,54.0,3276.0,Weekend,1050
2024-11-16,Mughlai Paratha,46,500,120,36.0,3864.0,Weekend,1050
2024-11-16,Mutton Korma,32,280,420,126.0,9408.0,Weekend,1050
2024-11-17,Mutton Biryani,38,450,550,165.0,14630.0,Weekend,1051
2024-11-17,Hilsha Fry,11,380,480,144.0,3696.0,Weekend,1051
2024-11-17,Dal Makhani,25,320,180,54.0,3150.0,Weekend,1051
2024-11-17,Mughlai Paratha,38,500,120,36.0,3192.0,Weekend,1051
2024-11-17,Mutton Korma,22,280,420,126.0,6468.0,Weekend,1051
2024-11-18,Mutton Biryani,27,450,550,165.0,10395.0,Weekday,1052
2024-11-18,Hilsha Fry,21,380,480,144.0,7056.0,Weekday,1052
2024-11-18,Dal Makhani,25,320,180,54.0,3150.0,Weekday,1052
2024-11-18,Mughlai Paratha,32,500,120,36.0,2688.0,Weekday,1052
2024-11-18,Mutton Korma,21,280,420,126.0,6174.0,Weekday,1052
2024-11-19,Mutton Biryani,29,450,550,165.0,11165.0,Weekday,1053
2024-11-19,Hilsha Fry,23,380,480,144.0,7728.0,Weekday,1053
2024-11-19,Dal Makhani,17,320,180,54.0,2142.0,Weekday,1053
2024-11-19,Mughlai Paratha,38,500,120,36.0,3192.0,Weekday,1053
2024-11-19,Mutton Korma,20,280,420,126.0,5880.0,Weekday,1053
2024-11-20,Mutton Biryani,28,450,550,165.0,10780.0,Weekday,1054
2024-11-20,Hilsha Fry,16,380,480,144.0,5376.0,Weekday,1054
2024-11-20,Dal Makhani,27,320,180,54.0,3402.0,Weekday,1054
2024-11-20,Mughlai Paratha,35,500,120,36.0,2940.0,Weekday,1054
2024-11-20,Mutton Korma,13,280,420,126.0,3822.0,Weekday,1054
2024-11-21,Mutton Biryani,30,450,550,165.0,11550.0,Weekday,1055
2024-11-21,Hilsha Fry,20,380,480,144.0,6720.0,Weekday,1055
2024-11-21,Dal Makhani,19,320,180,54.0,2394.0,Weekday,1055
2024-11-21,Mughlai Paratha,38,500,120,36.0,3192.0,Weekday,1055
2024-11-21,Mutton Korma,16,280,420,126.0,4704.0,Weekday,1055
2024-11-22,Mutton Biryani,39,450,550,165.0,15015.0,Weekend,1056
2024-11-22,Hilsha Fry,21,380,480,144.0,7056.0,Weekend,1056
2024-11-22,Dal Makhani,38,320,180,54.0,4788.0,Weekend,1056
2024-11-22,Mughlai Paratha,51,500,120,36.0,4284.0,Weekend,1056
2024-11-22,Mutton Korma,30,280,420,126.0,8820.0,Weekend,1056
2024-11-23,Mutton Biryani,41,450,550,165.0,15785.0,Weekend,1057
2024-11-23,Hilsha Fry,19,380,480,144.0,6384.0,Weekend,1057
2024-11-23,Dal Makhani,40,320,180,54.0,5040.0,Weekend,1057
2024-11-23,Mughlai Paratha,66,500,120,36.0,5544.0,Weekend,1057
2024-11-23,Mutton Korma,20,280,420,126.0,5880.0,Weekend,1057
2024-11-24,Mutton Biryani,25,450,550,165.0,9625.0,Weekend,1058
2024-11-24,Hilsha Fry,19,380,480,144.0,6384.0,Weekend,1058
2024-11-24,Dal Makhani,18,320,180,54.0,2268.0,Weekend,1058
2024-11-24,Mughlai Paratha,34,500,120,36.0,2856.0,Weekend,1058
2024-11-24,Mutton Korma,22,280,420,126.0,6468.0,Weekend,1058
2024-11-25,Mutton Biryani,35,450,550,165.0,13475.0,Weekday,1059
2024-11-25,Hilsha Fry,21,380,480,144.0,7056.0,Weekday,1059
2024-11-25,Dal Makhani,13,320,180,54.0,1638.0,Weekday,1059
2024-11-25,Mughlai Paratha,39,500,120,36.0,3276.0,Weekday,1059
2024-11-25,Mutton Korma,15,280,420,126.0,4410.0,Weekday,1059
2024-11-26,Mutton Biryani,26,450,550,165.0,10010.0,Weekday,1060
2024-11-26,Hilsha Fry,23,380,480,144.0,7728.0,Weekday,1060
2024-11-26,Dal Makhani,22,320,180,54.0,2772.0,Weekday,1060
2024-11-26,Mughlai Paratha,47,500,120,36.0,3948.0,Weekday,1060
2024-11-26,Mutton Korma,21,280,420,126.0,6174.0,Weekday,1060
2024-11-27,Mutton Biryani,34,450,550,165.0,13090.0,Weekday,1061
2024-11-27,Hilsha Fry,20,380,480,144.0,6720.0,Weekday,1061
2024-11-27,Dal Makhani,26,320,180,54.0,3276.0,Weekday,1061
2024-11-27,Mughlai Paratha,43,500,120,36.0,3612.0,Weekday,1061
2024-11-27,Mutton Korma,18,280,420,126.0,5292.0,Weekday,1061
2024-11-28,Mutton Biryani,27,450,550,165.0,10395.0,Weekday,1062
2024-11-28,Hilsha Fry,20,380,480,144.0,6720.0,Weekday,1062
2024-11-28,Dal Makhani,21,320,180,54.0,2646.0,Weekday,1062
2024-11-28,Mughlai Paratha,28,500,120,36.0,2352.0,Weekday,1062
