Date,Dish,QtySold,PriceTk,RevenueTk,DayIndex,Weekday
23-Sep-2022,Rice & Dal Thali,89,80,7120,630,Friday
23-Sep-2022,Fish Curry Plate,68,120,8160,630,Friday
23-Sep-2022,Vegetable Khichuri,47,70,3290,630,Friday
23-Sep-2022,Dry Fish & Rice,53,100,5300,630,Friday
23-Sep-2022,Special Thali,25,160,4000,630,Friday
24-Sep-2022,Rice & Dal Thali,91,80,7280,631,Saturday
24-Sep-2022,Fish Curry Plate,53,120,6360,631,Saturday
24-Sep-2022,Vegetable Khichuri,47,70,3290,631,Saturday
24-Sep-2022,Dry Fish & Rice,38,100,3800,631,Saturday
24-Sep-2022,Special Thali,35,160,5600,631,Saturday
25-Sep-2022,Rice & Dal Thali,80,80,6400,632,Sunday
25-Sep-2022,Fish Curry Plate,44,120,5280,632,Sunday
25-Sep-2022,Vegetable Khichuri,50,70,3500,632,Sunday
25-Sep-2022,Dry Fish & Rice,50,100,5000,632,Sunday
25-Sep-2022,Special Thali,22,160,3520,632,Sunday
26-Sep-2022,Rice & Dal Thali,64,80,5120,633,Monday
26-Sep-2022,Fish Curry Plate,36,120,4320,633,Monday
26-Sep-2022,Vegetable Khichuri,44,70,3080,633,Monday
26-Sep-2022,Dry Fish & Rice,39,100,3900,633,Monday
26-Sep-2022,Special Thali,18,160,2880,633,Monday
27-Sep-2022,Rice & Dal Thali,68,80,5440,634,Tuesday
27-Sep-2022,Fish Curry Plate,43,120,5160,634,Tuesday
27-Sep-2022,Vegetable Khichuri,39,70,2730,634,Tuesday
27-Sep-2022,Dry Fish & Rice,33,100,3300,634,Tuesday
27-Sep-2022,Special Thali,35,160,5600,634,Tuesday
28-Sep-2022,Rice & Dal Thali,74,80,5920,635,Wednesday
28-Sep-2022,Fish Curry Plate,41,120,4920,635,Wednesday
28-Sep-2022,Vegetable Khichuri,44,70,3080,635,Wednesday
28-Sep-2022,Dry Fish & Rice,47,100,4700,635,Wednesday
28-Sep-2022,Special Thali,26,160,4160,635,Wednesday
29-Sep-2022,Rice & Dal Thali,87,80,6960,636,Thursday
29-Sep-2022,Fish Curry Plate,36,120,4320,636,Thursday
29-Sep-2022,Vegetable Khichuri,37,70,2590,636,Thursday
29-Sep-2022,Dry Fish & Rice,40,100,4000,636,Thursday
29-Sep-2022,Special Thali,27,160,4320,636,Thursday
30-Sep-2022,Rice & Dal Thali,74,80,5920,637,Friday
30-Sep-2022,Fish Curry Plate,51,120,6120,637,Friday
30-Sep-2022,Vegetable Khichuri,52,70,3640,637,Friday
30-Sep-2022,Dry Fish & Rice,42,100,4200,637,Friday
30-Sep-2022,Special Thali,43,160,6880,637,Friday
01-Oct-2022,Rice & Dal Thali,104,80,8320,638,Saturday
01-Oct-2022,Fish Curry Plate,58,120,6960,638,Saturday
01-Oct-2022,Vegetable Khichuri,40,70,2800,638,Saturday
01-Oct-2022,Dry Fish & Rice,57,100,5700,638,Saturday
01-Oct-2022,Special Thali,35,160,5600,638,Saturday
02-Oct-2022,Rice & Dal Thali,72,80,5760,639,Sunday
02-Oct-2022,Fish Curry Plate,64,120,7680,639,Sunday
02-Oct-2022,Vegetable Khichuri,36,70,2520,639,Sunday
02-Oct-2022,Dry Fish & Rice,36,100,3600,639,Sunday
02-Oct-2022,Special Thali,31,160,4960,639,Sunday
03-Oct-2022,Rice & Dal Thali,105,80,8400,640,Monday
03-Oct-2022,Fish Curry Plate,39,120,4680,640,Monday
03-Oct-2022,Vegetable Khichuri,45,70,3150,640,Monday
03-Oct-2022,Dry Fish & Rice,40,100,4000,640,Monday
03-Oct-2022,Special Thali,30,160,4800,640,Monday
04-Oct-2022,Rice & Dal Thali,74,80,5920,641,Tuesday
04-Oct-2022,Fish Curry Plate,57,120,6840,641,Tuesday
04-Oct-2022,Vegetable Khichuri,31,70,2170,641,Tuesday
04-Oct-2022,Dry Fish & Rice,33,100,3300,641,Tuesday
04-Oct-2022,Special Thali,26,160,4160,641,Tuesday
05-Oct-2022,Rice & Dal Thali,71,80,5680,642,Wednesday
05-Oct-2022,Fish Curry Plate,48,120,5760,642,Wednesday
05-Oct-2022,Vegetable Khichuri,43,70,3010,642,Wednesday
05-Oct-2022,Dry Fish & Rice,46,100,4600,642,Wednesday
05-Oct-2022,Special Thali,23,160,3680,642,Wednesday
06-Oct-2022,Rice & Dal Thali,64,80,5120,643,Thursday
06-Oct-2022,Fish Curry Plate,56,120,6720,643,Thursday
06-Oct-2022,Vegetable Khichuri,41,70,2870,643,Thursday
06-Oct-2022,Dry Fish & Rice,38,100,3800,643,Thursday
06-Oct-2022,Special Thali,32,160,5120,643,Thursday
07-Oct-2022,Rice & Dal Thali,83,80,6640,644,Friday
07-Oct-2022,Fish Curry Plate,58,120,6960,644,Friday
07-Oct-2022,Vegetable Khichuri,55,70,3850,644,Friday
07-Oct-2022,Dry Fish & Rice,56,100,5600,644,Friday
07-Oct-2022,Special Thali,40,160,6400,644,Friday
08-Oct-2022,Rice & Dal Thali,83,80,6640,645,Saturday
08-Oct-2022,Fish Curry Plate,46,120,5520,645,Saturday
08-Oct-2022,Vegetable Khichuri,44,70,3080,645,Saturday
08-Oct-2022,Dry Fish & Rice,61,100,6100,645,Saturday
08-Oct-2022,Special Thali,34,160,5440,645,Saturday
09-Oct-2022,Rice & Dal Thali,61,80,4880,646,Sunday
09-Oct-2022,Fish Curry Plate,42,120,5040,646,Sunday
09-Oct-2022,Vegetable Khichuri,41,70,2870,646,Sunday
09-Oct-2022,Dry Fish & Rice,28,100,2800,646,Sunday
09-Oct-2022,Special Thali,26,160,4160,646,Sunday
10-Oct-2022,Rice & Dal Thali,59,80,4720,647,Monday
10-Oct-2022,Fish Curry Plate,54,120,6480,647,Monday
10-Oct-2022,Vegetable Khichuri,40,70,2800,647,Monday
10-Oct-2022,Dry Fish & Rice,33,100,3300,647,Monday
10-Oct-2022,Special Thali,29,160,4640,647,Monday
11-Oct-2022,Rice & Dal Thali,76,80,6080,648,Tuesday
11-Oct-2022,Fish Curry Plate,32,120,3840,648,Tuesday
11-Oct-2022,Vegetable Khichuri,26,70,1820,648,Tuesday
11-Oct-2022,Dry Fish & Rice,42,100,4200,648,Tuesday
11-Oct-2022,Special Thali,26,160,4160,648,Tuesday
12-Oct-2022,Rice & Dal Thali,79,80,6320,649,Wednesday
12-Oct-2022,Fish Curry Plate,40,120,4800,649,Wednesday
12-Oct-2022,Vegetable Khichuri,32,70,2240,649,Wednesday
12-Oct-2022,Dry Fish & Rice,47,100,4700,649,Wednesday
12-Oct-2022,Special Thali,26,160,4160,649,Wednesday
13-Oct-2022,Rice & Dal Thali,70,80,5600,650,Thursday
13-Oct-2022,Fish Curry Plate,29,120,3480,650,Thursday
13-Oct-2022,Vegetable Khichuri,36,70,2520,650,Thursday
13-Oct-2022,Dry Fish & Rice,37,100,3700,650,Thursday
13-Oct-2022,Special Thali,21,160,3360,650,Thursday
14-Oct-2022,Rice & Dal Thali,117,80,9360,651,Friday
14-Oct-2022,Fish Curry Plate,61,120,7320,651,Friday
14-Oct-2022,Vegetable Khichuri,50,70,3500,651,Friday
14-Oct-2022,Dry Fish & Rice,31,100,3100,651,Friday
14-Oct-2022,Special Thali,28,160,4480,651,Friday
15-Oct-2022,Rice & Dal Thali,102,80,8160,652,Saturday
15-Oct-2022,Fish Curry Plate,73,120,8760,652,Saturday
15-Oct-2022,Vegetable Khichuri,49,70,3430,652,Saturday
15-Oct-2022,Dry Fish & Rice,40,100,4000,652,Saturday
15-Oct-2022,Special Thali,33,160,5280,652,Saturday
16-Oct-2022,Rice & Dal Thali,81,80,6480,653,Sunday
16-Oct-2022,Fish Curry Plate,42,120,5040,653,Sunday
16-Oct-2022,Vegetable Khichuri,39,70,2730,653,Sunday
16-Oct-2022,Dry Fish & Rice,43,100,4300,653,Sunday
16-Oct-2022,Special Thali,38,160,6080,653,Sunday
17-Oct-2022,Rice & Dal Thali,93,80,7440,654,Monday
17-Oct-2022,Fish Curry Plate,50,120,6000,654,Monday
17-Oct-2022,Vegetable Khichuri,44,70,3080,654,Monday
17-Oct-2022,Dry Fish & Rice,38,100,3800,654,Monday
17-Oct-2022,Special Thali,28,160,4480,654,Monday
18-Oct-2022,Rice & Dal Thali,67,80,5360,655,Tuesday
18-Oct-2022,Fish Curry Plate,42,120,5040,655,Tuesday
18-Oct-2022,Vegetable Khichuri,36,70,2520,655,Tuesday
18-Oct-2022,Dry Fish & Rice,52,100,5200,655,Tuesday
18-Oct-2022,Special Thali,25,160,4000,655,Tuesday
19-Oct-2022,Rice & Dal Thali,92,80,7360,656,Wednesday
19-Oct-2022,Fish Curry Plate,42,120,5040,656,Wednesday
19-Oct-2022,Vegetable Khichuri,36,70,2520,656,Wednesday
19-Oct-2022,Dry Fish & Rice,49,100,4900,656,Wednesday
19-Oct-2022,Special Thali,17,160,2720,656,Wednesday
20-Oct-2022,Rice & Dal Thali,59,80,4720,657,Thursday
20-Oct-2022,Fish Curry Plate,43,120,5160,657,Thursday
20-Oct-2022,Vegetable Khichuri,26,70,1820,657,Thursday
20-Oct-2022,Dry Fish & Rice,52,100,5200,657,Thursday
20-Oct-2022,Special Thali,23,160,3680,657,Thursday
21-Oct-2022,Rice & Dal Thali,70,80,5600,658,Friday
21-Oct-2022,Fish Curry Plate,57,120,6840,658,Friday
21-Oct-2022,Vegetable Khichuri,35,70,2450,658,Friday
21-Oct-2022,Dry Fish & Rice,50,100,5000,658,Friday
21-Oct-2022,Special Thali,37,160,5920,658,Friday
22-Oct-2022,Rice & Dal Thali,93,80,7440,659,Saturday
22-Oct-2022,Fish Curry Plate,55,120,6600,659,Saturday
22-Oct-2022,Vegetable Khichuri,57,70,3990,659,Saturday
22-Oct-2022,Dry Fish & Rice,47,100,4700,659,Saturday
22-Oct-2022,Special Thali,19,160,3040,659,Saturday
23-Oct-2022,Rice & Dal Thali,68,80,5440,660,Sunday
23-Oct-2022,Fish Curry Plate,44,120,5280,660,Sunday
23-Oct-2022,Vegetable Khichuri,28,70,1960,660,Sunday
23-Oct-2022,Dry Fish & Rice,40,100,4000,660,Sunday
23-Oct-2022,Special Thali,23,160,3680,660,Sunday
24-Oct-2022,Rice & Dal Thali,72,80,5760,661,Monday
24-Oct-2022,Fish Curry Plate,47,120,5640,661,Monday
24-Oct-2022,Vegetable Khichuri,36,70,2520,661,Monday
24-Oct-2022,Dry Fish & Rice,39,100,3900,661,Monday
24-Oct-2022,Special Thali,33,160,5280,661,Monday
25-Oct-2022,Rice & Dal Thali,73,80,5840,662,Tuesday
25-Oct-2022,Fish Curry Plate,53,120,6360,662,Tuesday
25-Oct-2022,Vegetable Khichuri,29,70,2030,662,Tuesday
25-Oct-2022,Dry Fish & Rice,46,100,4600,662,Tuesday
25-Oct-2022,Special Thali,28,160,4480,662,Tuesday
26-Oct-2022,Rice & Dal Thali,50,80,4000,663,Wednesday
26-Oct-2022,Fish Curry Plate,40,120,4800,663,Wednesday
26-Oct-2022,Vegetable Khichuri,42,70,2940,663,Wednesday
26-Oct-2022,Dry Fish & Rice,41,100,4100,663,Wednesday
26-Oct-2022,Special Thali,27,160,4320,663,Wednesday
27-Oct-2022,Rice & Dal Thali,63,80,5040,664,Thursday
27-Oct-2022,Fish Curry Plate,53,120,6360,664,Thursday
27-Oct-2022,Vegetable Khichuri,33,70,2310,664,Thursday
27-Oct-2022,Dry Fish & Rice,41,100,4100,664,Thursday
27-Oct-2022,Special Thali,31,160,4960,664,Thursday
28-Oct-2022,Rice & Dal Thali,82,80,6560,665,Friday
28-Oct-2022,Fish Curry Plate,58,120,6960,665,Friday
28-Oct-2022,Vegetable Khichuri,53,70,3710,665,Friday
28-Oct-2022,Dry Fish & Rice,66,100,6600,665,Friday
28-Oct-2022,Special Thali,41,160,6560,665,Friday
29-Oct-2022,Rice & Dal Thali,75,80,6000,666,Saturday
29-Oct-2022,Fish Curry Plate,40,120,4800,666,Saturday
29-Oct-2022,Vegetable Khichuri,47,70,3290,666,Saturday
29-Oct-2022,Dry Fish & Rice,49,100,4900,666,Saturday
29-Oct-2022,Special Thali,22,160,3520,666,Saturday
30-Oct-2022,Rice & Dal Thali,71,80,5680,667,Sunday
30-Oct-2022,Fish Curry Plate,42,120,5040,667,Sunday
30-Oct-2022,Vegetable Khichuri,31,70,2170,667,Sunday
30-Oct-2022,Dry Fish & Rice,38,100,3800,667,Sunday
30-Oct-2022,Special Thali,27,160,4320,667,Sunday
31-Oct-2022,Rice & Dal Thali,80,80,6400,668,Monday
31-Oct-2022,Fish Curry Plate,57,120,6840,668,Monday
31-Oct-2022,Vegetable Khichuri,28,70,1960,668,Monday
31-Oct-2022,Dry Fish & Rice,38,100,3800,668,Monday
31-Oct-2022,Special Thali,34,160,5440,668,Monday
01-Nov-2022,Rice & Dal Thali,78,80,6240,669,Tuesday
01-Nov-2022,Fish Curry Plate,56,120,6720,669,Tuesday
01-Nov-2022,Vegetable Khichuri,40,70,2800,669,Tuesday
01-Nov-2022,Dry Fish & Rice,35,100,3500,669,Tuesday
01-Nov-2022,Special Thali,23,160,3680,669,Tuesday
02-Nov-2022,Rice & Dal Thali,97,80,7760,670,Wednesday
02-Nov-2022,Fish Curry Plate,50,120,6000,670,Wednesday
02-Nov-2022,Vegetable Khichuri,30,70,2100,670,Wednesday
02-Nov-2022,Dry Fish & Rice,25,100,2500,670,Wednesday
02-Nov-2022,Special Thali,33,160,5280,670,Wednesday
03-Nov-2022,Rice & Dal Thali,66,80,5280,671,Thursday
03-Nov-2022,Fish Curry Plate,49,120,5880,671,Thursday
03-Nov-2022,Vegetable Khichuri,38,70,2660,671,Thursday
03-Nov-2022,Dry Fish & Rice,48,100,4800,671,Thursday
03-Nov-2022,Special Thali,26,160,4160,671,Thursday
04-Nov-2022,Rice & Dal Thali,128,80,10240,672,Friday
04-Nov-2022,Fish Curry Plate,46,120,5520,672,Friday
04-Nov-2022,Vegetable Khichuri,51,70,3570,672,Friday
04-Nov-2022,Dry Fish & Rice,61,100,6100,672,Friday
04-Nov-2022,Special Thali,46,160,7360,672,Friday
05-Nov-2022,Rice & Dal Thali,100,80,8000,673,Saturday
05-Nov-2022,Fish Curry Plate,62,120,7440,673,Saturday
05-Nov-2022,Vegetable Khichuri,50,70,3500,673,Saturday
05-Nov-2022,Dry Fish & Rice,56,100,5600,673,Saturday
05-Nov-2022,Special Thali,33,160,5280,673,Saturday
06-Nov-2022,Rice & Dal Thali,58,80,4640,674,Sunday
06-Nov-2022,Fish Curry Plate,45,120,5400,674,Sunday
06-Nov-2022,Vegetable Khichuri,53,70,3710,674,Sunday
06-Nov-2022,Dry Fish & Rice,38,100,3800,674,Sunday
06-Nov-2022,Special Thali,26,160,4160,674,Sunday
07-Nov-2022,Rice & Dal Thali,65,80,5200,675,Monday
07-Nov-2022,Fish Curry Plate,36,120,4320,675,Monday
07-Nov-2022,Vegetable Khichuri,34,70,2380,675,Monday
07-Nov-2022,Dry Fish & Rice,27,100,2700,675,Monday
07-Nov-2022,Special Thali,30,160,4800,675,Monday
08-Nov-2022,Rice & Dal Thali,72,80,5760,676,Tuesday
08-Nov-2022,Fish Curry Plate,37,120,4440,676,Tuesday
08-Nov-2022,Vegetable Khichuri,32,70,2240,676,Tuesday
08-Nov-2022,Dry Fish & Rice,42,100,4200,676,Tuesday
08-Nov-2022,Special Thali,28,160,4480,676,Tuesday
09-Nov-2022,Rice & Dal Thali,61,80,4880,677,Wednesday
09-Nov-2022,Fish Curry Plate,26,120,3120,677,Wednesday
09-Nov-2022,Vegetable Khichuri,42,70,2940,677,Wednesday
09-Nov-2022,Dry Fish & Rice,35,100,3500,677,Wednesday
09-Nov-2022,Special Thali,31,160,4960,677,Wednesday
10-Nov-2022,Rice & Dal Thali,59,80,4720,678,Thursday
10-Nov-2022,Fish Curry Plate,47,120,5640,678,Thursday
10-Nov-2022,Vegetable Khichuri,44,70,3080,678,Thursday
10-Nov-2022,Dry Fish & Rice,40,100,4000,678,Thursday
10-Nov-2022,Special Thali,29,160,4640,678,Thursday
11-Nov-2022,Rice & Dal Thali,115,80,9200,679,Friday
11-Nov-2022,Fish Curry Plate,64,120,7680,679,Friday
11-Nov-2022,Vegetable Khichuri,46,70,3220,679,Friday
11-Nov-2022,Dry Fish & Rice,50,100,5000,679,Friday
11-Nov-2022,Special Thali,30,160,4800,679,Friday
12-Nov-2022,Rice & Dal Thali,88,80,7040,680,Saturday
12-Nov-2022,Fish Curry Plate,49,120,5880,680,Saturday
12-Nov-2022,Vegetable Khichuri,44,70,3080,680,Saturday
12-Nov-2022,Dry Fish & Rice,52,100,5200,680,Saturday
12-Nov-2022,Special Thali,24,160,3840,680,Saturday
13-Nov-2022,Rice & Dal Thali,54,80,4320,681,Sunday
13-Nov-2022,Fish Curry Plate,45,120,5400,681,Sunday
13-Nov-2022,Vegetable Khichuri,31,70,2170,681,Sunday
13-Nov-2022,Dry Fish & Rice,57,100,5700,681,Sunday
13-Nov-2022,Special Thali,26,160,4160,681,Sunday
14-Nov-2022,Rice & Dal Thali,74,80,5920,682,Monday
14-Nov-2022,Fish Curry Plate,52,120,6240,682,Monday
14-Nov-2022,Vegetable Khichuri,28,70,1960,682,Monday
14-Nov-2022,Dry Fish & Rice,30,100,3000,682,Monday
14-Nov-2022,Special Thali,25,160,4000,682,Monday
15-Nov-2022,Rice & Dal Thali,73,80,5840,683,Tuesday
15-Nov-2022,Fish Curry Plate,54,120,6480,683,Tuesday
15-Nov-2022,Vegetable Khichuri,34,70,2380,683,Tuesday
15-Nov-2022,Dry Fish & Rice,43,100,4300,683,Tuesday
15-Nov-2022,Special Thali,30,160,4800,683,Tuesday
16-Nov-2022,Rice & Dal Thali,60,80,4800,684,Wednesday
16-Nov-2022,Fish Curry Plate,45,120,5400,684,Wednesday
16-Nov-2022,Vegetable Khichuri,31,70,2170,684,Wednesday
16-Nov-2022,Dry Fish & Rice,50,100,5000,684,Wednesday
16-Nov-2022,Special Thali,26,160,4160,684,Wednesday
17-Nov-2022,Rice & Dal Thali,71,80,5680,685,Thursday
17-Nov-2022,Fish Curry Plate,51,120,6120,685,Thursday
17-Nov-2022,Vegetable Khichuri,48,70,3360,685,Thursday
17-Nov-2022,Dry Fish & Rice,46,100,4600,685,Thursday
17-Nov-2022,Special Thali,24,160,3840,685,Thursday
18-Nov-2022,Rice & Dal Thali,130,80,10400,686,Friday
18-Nov-2022,Fish Curry Plate,62,120,7440,686,Friday
18-Nov-2022,Vegetable Khichuri,52,70,3640,686,Friday
18-Nov-2022,Dry Fish & Rice,62,100,6200,686,Friday
18-Nov-2022,Special Thali,40,160,6400,686,Friday
19-Nov-2022,Rice & Dal Thali,102,80,8160,687,Saturday
19-Nov-2022,Fish Curry Plate,38,120,4560,687,Saturday
19-Nov-2022,Vegetable Khichuri,42,70,2940,687,Saturday
19-Nov-2022,Dry Fish & Rice,48,100,4800,687,Saturday
19-Nov-2022,Special Thali,26,160,4160,687,Saturday
20-Nov-2022,Rice & Dal Thali,77,80,6160,688,Sunday
20-Nov-2022,Fish Curry Plate,48,120,5760,688,Sunday
20-Nov-2022,Vegetable Khichuri,46,70,3220,688,Sunday
20-Nov-2022,Dry Fish & Rice,32,100,3200,688,Sunday
20-Nov-2022,Special Thali,31,160,4960,688,Sunday
21-Nov-2022,Rice & Dal Thali,52,80,4160,689,Monday
21-Nov-2022,Fish Curry Plate,46,120,5520,689,Monday
21-Nov-2022,Vegetable Khichuri,43,70,3010,689,Monday
21-Nov-2022,Dry Fish & Rice,41,100,4100,689,Monday
21-Nov-2022,Special Thali,22,160,3520,689,Monday
22-Nov-2022,Rice & Dal Thali,89,80,7120,690,Tuesday
22-Nov-2022,Fish Curry Plate,53,120,6360,690,Tuesday
22-Nov-2022,Vegetable Khichuri,43,70,3010,690,Tuesday
22-Nov-2022,Dry Fish & Rice,42,100,4200,690,Tuesday
22-Nov-2022,Special Thali,26,160,4160,690,Tuesday
23-Nov-2022,Rice & Dal Thali,66,80,5280,691,Wednesday
23-Nov-2022,Fish Curry Plate,44,120,5280,691,Wednesday
23-Nov-2022,Vegetable Khichuri,35,70,2450,691,Wednesday
23-Nov-2022,Dry Fish & Rice,41,100,4100,691,Wednesday
23-Nov-2022,Special Thali,21,160,3360,691,Wednesday
24-Nov-2022,Rice & Dal Thali,75,80,6000,692,Thursday
24-Nov-2022,Fish Curry Plate,50,120,6000,692,Thursday
24-Nov-2022,Vegetable Khichuri,34,70,2380,692,Thursday
24-Nov-2022,Dry Fish & Rice,54,100,5400,692,Thursday
24-Nov-2022,Special Thali,30,160,4800,692,Thursday
25-Nov-2022,Rice & Dal Thali,113,80,9040,693,Friday
25-Nov-2022,Fish Curry Plate,66,120,7920,693,Friday
25-Nov-2022,Vegetable Khichuri,52,70,3640,693,Friday
25-Nov-2022,Dry Fish & Rice,59,100,5900,693,Friday
25-Nov-2022,Special Thali,41,160,6560,693,Friday
26-Nov-2022,Rice & Dal Thali,115,80,9200,694,Saturday
26-Nov-2022,Fish Curry Plate,61,120,7320,694,Saturday
26-Nov-2022,Vegetable Khichuri,53,70,3710,694,Saturday
26-Nov-2022,Dry Fish & Rice,55,100,5500,694,Saturday
26-Nov-2022,Special Thali,35,160,5600,694,Saturday
27-Nov-2022,Rice & Dal Thali,86,80,6880,695,Sunday
27-Nov-2022,Fish Curry Plate,44,120,5280,695,Sunday
27-Nov-2022,Vegetable Khichuri,39,70,2730,695,Sunday
27-Nov-2022,Dry Fish & Rice,28,100,2800,695,Sunday
27-Nov-2022,Special Thali,28,160,4480,695,Sunday
28-Nov-2022,Rice & Dal Thali,59,80,4720,696,Monday
28-Nov-2022,Fish Curry Plate,40,120,4800,696,Monday
28-Nov-2022,Vegetable Khichuri,39,70,2730,696,Monday
28-Nov-2022,Dry Fish & Rice,50,100,5000,696,Monday
28-Nov-2022,Special Thali,34,160,5440,696,Monday
29-Nov-2022,Rice & Dal Thali,92,80,7360,697,Tuesday
29-Nov-2022,Fish Curry Plate,29,120,3480,697,Tuesday
29-Nov-2022,Vegetable Khichuri,51,70,3570,697,Tuesday
29-Nov-2022,Dry Fish & Rice,34,100,3400,697,Tuesday
29-Nov-2022,Special Thali,29,160,4640,697,Tuesday
30-Nov-2022,Rice & Dal Thali,77,80,6160,698,Wednesday
30-Nov-2022,Fish Curry Plate,51,120,6120,698,Wednesday
30-Nov-2022,Vegetable Khichuri,39,70,2730,698,Wednesday
30-Nov-2022,Dry Fish & Rice,40,100,4000,698,Wednesday
30-Nov-2022,Special Thali,27,160,4320,698,Wednesday
01-Dec-2022,Rice & Dal Thali,70,80,5600,699,Thursday
01-Dec-2022,Fish Curry Plate,22,120,2640,699,Thursday
01-Dec-2022,Vegetable Khichuri,44,70,3080,699,Thursday
01-Dec-2022,Dry Fish & Rice,50,100,5000,699,Thursday
01-Dec-2022,Special Thali,30,160,4800,699,Thursday
02-Dec-2022,Rice & Dal Thali,124,80,9920,700,Friday
02-Dec-2022,Fish Curry Plate,58,120,6960,700,Friday
02-Dec-2022,Vegetable Khichuri,35,70,2450,700,Friday
02-Dec-2022,Dry Fish & Rice,58,100,5800,700,Friday
02-Dec-2022,Special Thali,47,160,7520,700,Friday
03-Dec-2022,Rice & Dal Thali,104,80,8320,701,Saturday
03-Dec-2022,Fish Curry Plate,43,120,5160,701,Saturday
03-Dec-2022,Vegetable Khichuri,40,70,2800,701,Saturday
03-Dec-2022,Dry Fish & Rice,46,100,4600,701,Saturday
03-Dec-2022,Special Thali,31,160,4960,701,Saturday
04-Dec-2022,Rice & Dal Thali,93,80,7440,702,Sunday
04-Dec-2022,Fish Curry Plate,48,120,5760,702,Sunday
04-Dec-2022,Vegetable Khichuri,42,70,2940,702,Sunday
04-Dec-2022,Dry Fish & Rice,42,100,4200,702,Sunday
04-Dec-2022,Special Thali,28,160,4480,702,Sunday
05-Dec-2022,Rice & Dal Thali,78,80,6240,703,Monday
05-Dec-2022,Fish Curry Plate,42,120,5040,703,Monday
05-Dec-2022,Vegetable Khichuri,38,70,2660,703,Monday
05-Dec-2022,Dry Fish & Rice,37,100,3700,703,Monday
05-Dec-2022,Special Thali,38,160,6080,703,Monday
06-Dec-2022,Rice & Dal Thali,54,80,4320,704,Tuesday
06-Dec-2022,Fish Curry Plate,51,120,6120,704,Tuesday
06-Dec-2022,Vegetable Khichuri,50,70,3500,704,Tuesday
06-Dec-2022,Dry Fish & Rice,50,100,5000,704,Tuesday
06-Dec-2022,Special Thali,19,160,3040,704,Tuesday
07-Dec-2022,Rice & Dal Thali,49,80,3920,705,Wednesday
07-Dec-2022,Fish Curry Plate,47,120,5640,705,Wednesday
07-Dec-2022,Vegetable Khichuri,44,70,3080,705,Wednesday
07-Dec-2022,Dry Fish & Rice,35,100,3500,705,Wednesday
07-Dec-2022,Special Thali,34,160,5440,705,Wednesday
08-Dec-2022,Rice & Dal Thali,65,80,5200,706,Thursday
08-Dec-2022,Fish Curry Plate,52,120,6240,706,Thursday
08-Dec-2022,Vegetable Khichuri,48,70,3360,706,Thursday
08-Dec-2022,Dry Fish & Rice,46,100,4600,706,Thursday
08-Dec-2022,Special Thali,34,160,5440,706,Thursday
09-Dec-2022,Rice & Dal Thali,87,80,6960,707,Friday
09-Dec-2022,Fish Curry Plate,57,120,6840,707,Friday
09-Dec-2022,Vegetable Khichuri,53,70,3710,707,Friday
09-Dec-2022,Dry Fish & Rice,43,100,4300,707,Friday
09-Dec-2022,Special Thali,27,160,4320,707,Friday
10-Dec-2022,Rice & Dal Thali,93,80,7440,708,Saturday
10-Dec-2022,Fish Curry Plate,54,120,6480,708,Saturday
10-Dec-2022,Vegetable Khichuri,50,70,3500,708,Saturday
10-Dec-2022,Dry Fish & Rice,38,100,3800,708,Saturday
10-Dec-2022,Special Thali,39,160,6240,708,Saturday
11-Dec-2022,Rice & Dal Thali,69,80,5520,709,Sunday
11-Dec-2022,Fish Curry Plate,53,120,6360,709,Sunday
11-Dec-2022,Vegetable Khichuri,37,70,2590,709,Sunday
11-Dec-2022,Dry Fish & Rice,38,100,3800,709,Sunday
11-Dec-2022,Special Thali,19,160,3040,709,Sunday
12-Dec-2022,Rice & Dal Thali,77,80,6160,710,Monday
12-Dec-2022,Fish Curry Plate,46,120,5520,710,Monday
12-Dec-2022,Vegetable Khichuri,35,70,2450,710,Monday
12-Dec-2022,Dry Fish & Rice,48,100,4800,710,Monday
12-Dec-2022,Special Thali,25,160,4000,710,Monday
13-Dec-2022,Rice & Dal Thali,98,80,7840,711,Tuesday
13-Dec-2022,Fish Curry Plate,47,120,5640,711,Tuesday
13-Dec-2022,Vegetable Khichuri,38,70,2660,711,Tuesday
13-Dec-2022,Dry Fish & Rice,37,100,3700,711,Tuesday
13-Dec-2022,Special Thali,33,160,5280,711,Tuesday
14-Dec-2022,Rice & Dal Thali,88,80,7040,712,Wednesday
14-Dec-2022,Fish Curry Plate,47,120,5640,712,Wednesday
14-Dec-2022,Vegetable Khichuri,37,70,2590,712,Wednesday
14-Dec-2022,Dry Fish & Rice,43,100,4300,712,Wednesday
14-Dec-2022,Special Thali,25,160,4000,712,Wednesday
15-Dec-2022,Rice & Dal Thali,74,80,5920,713,Thursday
15-Dec-2022,Fish Curry Plate,41,120,4920,713,Thursday
15-Dec-2022,Vegetable Khichuri,32,70,2240,713,Thursday
15-Dec-2022,Dry Fish & Rice,46,100,4600,713,Thursday
15-Dec-2022,Special Thali,31,160,4960,713,Thursday
16-Dec-2022,Rice & Dal Thali,86,80,6880,714,Friday
16-Dec-2022,Fish Curry Plate,71,120,8520,714,Friday
16-Dec-2022,Vegetable Khichuri,46,70,3220,714,Friday
16-Dec-2022,Dry Fish & Rice,57,100,5700,714,Friday
16-Dec-2022,Special Thali,41,160,6560,714,Friday
